Year,Type,OdName,AreaName,RegName,DevName,Count
2010,Emigrants,Ethiopia,Africa,Eastern Africa,Developing regions,7
2010,Emigrants,Faeroe Islands,Europe,Northern Europe,Developed regions,0
2010,Emigrants,Falkland Islands (Malvinas),Latin America and the Caribbean,South America,Developing regions,7
2010,Emigrants,Fiji,Oceania,Melanesia,Developing regions,700
2010,Emigrants,Finland,Europe,Northern Europe,Developed regions,37
2010,Emigrants,France,Europe,Western Europe,Developed regions,698
2010,Emigrants,French Guiana,Latin America and the Caribbean,South America,Developing regions,0
2010,Emigrants,French Polynesia,Oceania,Polynesia,Developing regions,31
2010,Emigrants,Gabon,Africa,Middle Africa,Developing regions,4
2010,Emigrants,Gambia,Africa,Western Africa,Developing regions,3
2010,Emigrants,Georgia,Asia,Western Asia,Developing regions,0
2010,Emigrants,Germany,Europe,Western Europe,Developed regions,1133
2010,Emigrants,Ghana,Africa,Western Africa,Developing regions,7
2010,Emigrants,Gibraltar,Europe,Southern Europe,Developed regions,0
2010,Emigrants,Greece,Europe,Southern Europe,Developed regions,14
2010,Emigrants,Greenland,Northern America,Northern America,Developed regions,0
2010,Emigrants,Grenada,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Emigrants,Guadeloupe,Latin America and the Caribbean,Caribbean,Developing regions,1
2010,Emigrants,Guam,Oceania,Micronesia,Developing regions,4
2010,Emigrants,Guatemala,Latin America and the Caribbean,Central America,Developing regions,3
2010,Emigrants,Guinea,Africa,Western Africa,Developing regions,0
2010,Emigrants,Guinea-Bissau,Africa,Western Africa,Developing regions,0
2010,Emigrants,Guyana,Latin America and the Caribbean,South America,Developing regions,3
2010,Emigrants,Haiti,Latin America and the Caribbean,Caribbean,Developing regions,2
2010,Emigrants,Holy See,Europe,Southern Europe,Developed regions,0
2010,Emigrants,Honduras,Latin America and the Caribbean,Central America,Developing regions,1
2010,Emigrants,Hungary,Europe,Eastern Europe,Developed regions,57
2010,Emigrants,Iceland,Europe,Northern Europe,Developed regions,11
2010,Emigrants,India,Asia,Southern Asia,Developing regions,1195
2010,Emigrants,Indonesia,Asia,South-Eastern Asia,Developing regions,236
2010,Emigrants,Iran (Islamic Republic of),Asia,Southern Asia,Developing regions,14
2010,Emigrants,Iraq,Asia,Western Asia,Developing regions,10
2010,Emigrants,Ireland,Europe,Northern Europe,Developed regions,430
2010,Emigrants,Israel,Asia,Western Asia,Developing regions,114
2010,Emigrants,Italy,Europe,Southern Europe,Developed regions,173
2010,Emigrants,Jamaica,Latin America and the Caribbean,Caribbean,Developing regions,4
2010,Emigrants,Japan,Asia,Eastern Asia,Developed regions,1121
2010,Emigrants,Jordan,Asia,Western Asia,Developing regions,12
2010,Emigrants,Kazakhstan,Asia,Central Asia,Developing regions,16
2010,Emigrants,Kenya,Africa,Eastern Africa,Developing regions,13
2010,Emigrants,Kiribati,Oceania,Micronesia,Developing regions,45
2010,Emigrants,Kuwait,Asia,Western Asia,Developing regions,13
2010,Emigrants,Kyrgyzstan,Asia,Central Asia,Developing regions,2
2010,Emigrants,Lao People's Democratic Republic,Asia,South-Eastern Asia,Developing regions,30
2010,Emigrants,Latvia,Europe,Northern Europe,Developed regions,6
2010,Emigrants,Lebanon,Asia,Western Asia,Developing regions,10
2010,Emigrants,Lesotho,Africa,Southern Africa,Developing regions,0
2010,Emigrants,Liberia,Africa,Western Africa,Developing regions,0
2010,Emigrants,Libya,Africa,Northern Africa,Developing regions,5
2010,Emigrants,Liechtenstein,Europe,Western Europe,Developed regions,3
2010,Emigrants,Lithuania,Europe,Northern Europe,Developed regions,1
2010,Emigrants,Luxembourg,Europe,Western Europe,Developed regions,9
2010,Emigrants,Madagascar,Africa,Eastern Africa,Developing regions,0
2010,Emigrants,Malawi,Africa,Eastern Africa,Developing regions,3
2010,Emigrants,Malaysia,Asia,South-Eastern Asia,Developing regions,832
2010,Emigrants,Maldives,Asia,Southern Asia,Developing regions,11
2010,Emigrants,Mali,Africa,Western Africa,Developing regions,0
2010,Emigrants,Malta,Europe,Southern Europe,Developed regions,4
2010,Emigrants,Marshall Islands,Oceania,Micronesia,Developing regions,0
2010,Emigrants,Martinique,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Emigrants,Mauritania,Africa,Western Africa,Developing regions,0
2010,Emigrants,Mauritius,Africa,Eastern Africa,Developing regions,12
2010,Emigrants,Mayotte,Africa,Eastern Africa,Developing regions,0
2010,Emigrants,Mexico,Latin America and the Caribbean,Central America,Developing regions,63
2010,Emigrants,Micronesia (Federated States of),Oceania,Micronesia,Developing regions,1
2010,Emigrants,Monaco,Europe,Western Europe,Developed regions,1
2010,Emigrants,Mongolia,Asia,Eastern Asia,Developing regions,6
2010,Emigrants,Montenegro,Europe,Southern Europe,Developed regions,0
2010,Emigrants,Montserrat,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Emigrants,Morocco,Africa,Northern Africa,Developing regions,6
2010,Emigrants,Mozambique,Africa,Eastern Africa,Developing regions,1
2010,Emigrants,Myanmar,Asia,South-Eastern Asia,Developing regions,1
2010,Emigrants,Namibia,Africa,Southern Africa,Developing regions,3
2010,Emigrants,Nauru,Oceania,Micronesia,Developing regions,1
2010,Emigrants,Nepal,Asia,Southern Asia,Developing regions,27
2010,Emigrants,Netherlands,Europe,Western Europe,Developed regions,294
2010,Emigrants,New Caledonia,Oceania,Melanesia,Developing regions,37
2010,Emigrants,Nicaragua,Latin America and the Caribbean,Central America,Developing regions,0
2010,Emigrants,Niger,Africa,Western Africa,Developing regions,1
2010,Emigrants,Nigeria,Africa,Western Africa,Developing regions,14
2010,Emigrants,Niue,Oceania,Polynesia,Developing regions,56
2010,Emigrants,Northern Mariana Islands,Oceania,Micronesia,Developing regions,0
2010,Emigrants,Norway,Europe,Northern Europe,Developed regions,61
2010,Emigrants,Oman,Asia,Western Asia,Developing regions,67
2010,Emigrants,Pakistan,Asia,Southern Asia,Developing regions,43
2010,Emigrants,Palau,Oceania,Micronesia,Developing regions,2
2010,Emigrants,Panama,Latin America and the Caribbean,Central America,Developing regions,3
2010,Emigrants,Papua New Guinea,Oceania,Melanesia,Developing regions,163
2010,Emigrants,Paraguay,Latin America and the Caribbean,South America,Developing regions,4
2010,Emigrants,Peru,Latin America and the Caribbean,South America,Developing regions,26
2010,Emigrants,Philippines,Asia,South-Eastern Asia,Developing regions,365
2010,Emigrants,Poland,Europe,Eastern Europe,Developed regions,38
2010,Emigrants,Portugal,Europe,Southern Europe,Developed regions,27
2010,Emigrants,Puerto Rico,Latin America and the Caribbean,Caribbean,Developing regions,1
2010,Emigrants,Qatar,Asia,Western Asia,Developing regions,117
2010,Emigrants,Republic of Korea,Asia,Eastern Asia,Developing regions,2195
2010,Emigrants,Republic of Moldova,Europe,Eastern Europe,Developed regions,0
2010,Emigrants,Réunion,Africa,Eastern Africa,Developing regions,3
2010,Emigrants,Romania,Europe,Eastern Europe,Developed regions,24
2010,Emigrants,Russian Federation,Europe,Eastern Europe,Developed regions,80
2010,Emigrants,Rwanda,Africa,Eastern Africa,Developing regions,1
2010,Emigrants,Saint Helena,Africa,Western Africa,Developing regions,2
2010,Emigrants,Saint Kitts and Nevis,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Emigrants,Saint Lucia,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Emigrants,Saint Pierre and Miquelon,Northern America,Northern America,Developed regions,0
2010,Emigrants,Saint Vincent and the Grenadines,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Emigrants,Samoa,Oceania,Polynesia,Developing regions,693
2010,Emigrants,San Marino,Europe,Southern Europe,Developed regions,0
2010,Emigrants,Sao Tome and Principe,Africa,Middle Africa,Developing regions,0
2010,Emigrants,Saudi Arabia,Asia,Western Asia,Developing regions,213
2010,Emigrants,Senegal,Africa,Western Africa,Developing regions,0
2010,Emigrants,Serbia,Europe,Southern Europe,Developed regions,13
2010,Emigrants,Seychelles,Africa,Eastern Africa,Developing regions,1
2010,Emigrants,Sierra Leone,Africa,Western Africa,Developing regions,8
2010,Emigrants,Singapore,Asia,South-Eastern Asia,Developing regions,469
2010,Emigrants,Slovakia,Europe,Eastern Europe,Developed regions,29
2010,Emigrants,Slovenia,Europe,Southern Europe,Developed regions,7
2010,Emigrants,Solomon Islands,Oceania,Melanesia,Developing regions,93
2010,Emigrants,Somalia,Africa,Eastern Africa,Developing regions,0
2010,Emigrants,South Africa,Africa,Southern Africa,Developing regions,615
2010,Emigrants,Spain,Europe,Southern Europe,Developed regions,138
2010,Emigrants,Sri Lanka,Asia,Southern Asia,Developing regions,117
2010,Emigrants,State of Palestine,Asia,Western Asia,Developing regions,0
2010,Emigrants,Sudan,Africa,Northern Africa,Developing regions,5
2010,Emigrants,Suriname,Latin America and the Caribbean,South America,Developing regions,1
2010,Emigrants,Swaziland,Africa,Southern Africa,Developing regions,1
2010,Emigrants,Sweden,Europe,Northern Europe,Developed regions,176
2010,Emigrants,Switzerland,Europe,Western Europe,Developed regions,204
2010,Emigrants,Syrian Arab Republic,Asia,Western Asia,Developing regions,11
2010,Emigrants,Tajikistan,Asia,Central Asia,Developing regions,0
2010,Emigrants,Thailand,Asia,South-Eastern Asia,Developing regions,365
2010,Emigrants,The former Yugoslav Republic of Macedonia,Europe,Southern Europe,Developed regions,7
2010,Emigrants,Timor-Leste,Asia,South-Eastern Asia,Developing regions,19
2010,Emigrants,Togo,Africa,Western Africa,Developing regions,0
2010,Emigrants,Tokelau,Oceania,Polynesia,Developing regions,20
2010,Emigrants,Tonga,Oceania,Polynesia,Developing regions,302
2010,Emigrants,Trinidad and Tobago,Latin America and the Caribbean,Caribbean,Developing regions,4
2010,Emigrants,Tunisia,Africa,Northern Africa,Developing regions,3
2010,Emigrants,Turkey,Asia,Western Asia,Developing regions,37
2010,Emigrants,Turkmenistan,Asia,Central Asia,Developing regions,0
2010,Emigrants,Turks and Caicos Islands,Latin America and the Caribbean,Caribbean,Developing regions,1
2010,Emigrants,Tuvalu,Oceania,Polynesia,Developing regions,24
2010,Emigrants,Uganda,Africa,Eastern Africa,Developing regions,4
2010,Emigrants,Ukraine,Europe,Eastern Europe,Developed regions,11
2010,Emigrants,United Arab Emirates,Asia,Western Asia,Developing regions,460
2010,Emigrants,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Developed regions,9068
2010,Emigrants,United Republic of Tanzania,Africa,Eastern Africa,Developing regions,35
2010,Emigrants,United States of America,Northern America,Northern America,Developed regions,2679
2010,Emigrants,United States Virgin Islands,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Emigrants,Uruguay,Latin America and the Caribbean,South America,Developing regions,49
2010,Emigrants,Uzbekistan,Asia,Central Asia,Developing regions,4
2010,Emigrants,Vanuatu,Oceania,Melanesia,Developing regions,50
2010,Emigrants,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,South America,Developing regions,5
2010,Emigrants,Viet Nam,Asia,South-Eastern Asia,Developing regions,203
2010,Emigrants,Wallis and Futuna Islands,Oceania,Polynesia,Developing regions,0
2010,Emigrants,Western Sahara,Africa,Northern Africa,Developing regions,0
2010,Emigrants,Yemen,Asia,Western Asia,Developing regions,3
2010,Emigrants,Zambia,Africa,Eastern Africa,Developing regions,33
2010,Emigrants,Zimbabwe,Africa,Eastern Africa,Developing regions,20
2010,Emigrants,Unknown,Unknown,Unknown,Unknown,1478
2010,Immigrants,Afghanistan,Asia,Southern Asia,Developing regions,68
2010,Immigrants,Albania,Europe,Southern Europe,Developed regions,1
2010,Immigrants,Algeria,Africa,Northern Africa,Developing regions,6
2010,Immigrants,American Samoa,Oceania,Polynesia,Developing regions,38
2010,Immigrants,Andorra,Europe,Southern Europe,Developed regions,0
2010,Immigrants,Angola,Africa,Middle Africa,Developing regions,0
2010,Immigrants,Anguilla,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Immigrants,Antigua and Barbuda,Latin America and the Caribbean,Caribbean,Developing regions,3
2010,Immigrants,Argentina,Latin America and the Caribbean,South America,Developing regions,467
2010,Immigrants,Armenia,Asia,Western Asia,Developing regions,1
2010,Immigrants,Aruba,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Immigrants,Australia,Oceania,Australia and New Zealand,Developed regions,15842
2010,Immigrants,Austria,Europe,Western Europe,Developed regions,101
2010,Immigrants,Azerbaijan,Asia,Western Asia,Developing regions,6
2010,Immigrants,Bahamas,Latin America and the Caribbean,Caribbean,Developing regions,2
2010,Immigrants,Bahrain,Asia,Western Asia,Developing regions,64
2010,Immigrants,Bangladesh,Asia,Southern Asia,Developing regions,81
2010,Immigrants,Barbados,Latin America and the Caribbean,Caribbean,Developing regions,8
2010,Immigrants,Belarus,Europe,Eastern Europe,Developed regions,0
2010,Immigrants,Belgium,Europe,Western Europe,Developed regions,173
2010,Immigrants,Belize,Latin America and the Caribbean,Central America,Developing regions,0
2010,Immigrants,Benin,Africa,Western Africa,Developing regions,0
2010,Immigrants,Bermuda,Northern America,Northern America,Developed regions,16
2010,Immigrants,Bhutan,Asia,Southern Asia,Developing regions,13
2010,Immigrants,Bolivia (Plurinational State of),Latin America and the Caribbean,South America,Developing regions,4
2010,Immigrants,Bosnia and Herzegovina,Europe,Southern Europe,Developed regions,0
2010,Immigrants,Botswana,Africa,Southern Africa,Developing regions,36
2010,Immigrants,Brazil,Latin America and the Caribbean,South America,Developing regions,234
2010,Immigrants,British Virgin Islands,Latin America and the Caribbean,Caribbean,Developing regions,6
2010,Immigrants,Brunei Darussalam,Asia,South-Eastern Asia,Developing regions,54
2010,Immigrants,Bulgaria,Europe,Eastern Europe,Developed regions,19
2010,Immigrants,Burkina Faso,Africa,Western Africa,Developing regions,1
2010,Immigrants,Burundi,Africa,Eastern Africa,Developing regions,13
2010,Immigrants,Cabo Verde,Africa,Western Africa,Developing regions,0
2010,Immigrants,Cambodia,Asia,South-Eastern Asia,Developing regions,228
2010,Immigrants,Cameroon,Africa,Middle Africa,Developing regions,2
2010,Immigrants,Canada,Northern America,Northern America,Developed regions,1933
2010,Immigrants,Cayman Islands,Latin America and the Caribbean,Caribbean,Developing regions,18
2010,Immigrants,Central African Republic,Africa,Middle Africa,Developing regions,0
2010,Immigrants,Chad,Africa,Middle Africa,Developing regions,0
2010,Immigrants,Chile,Latin America and the Caribbean,South America,Developing regions,521
2010,Immigrants,China,Asia,Eastern Asia,Developing regions,6177
2010,Immigrants,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Developing regions,651
2010,Immigrants,"China, Macao Special Administrative Region",Asia,Eastern Asia,Developing regions,25
2010,Immigrants,Colombia,Latin America and the Caribbean,South America,Developing regions,56
2010,Immigrants,Comoros,Africa,Eastern Africa,Developing regions,0
2010,Immigrants,Congo,Africa,Middle Africa,Developing regions,5
2010,Immigrants,Cook Islands,Oceania,Polynesia,Developing regions,337
2010,Immigrants,Costa Rica,Latin America and the Caribbean,Central America,Developing regions,19
2010,Immigrants,Côte d'Ivoire,Africa,Western Africa,Developing regions,0
2010,Immigrants,Croatia,Europe,Southern Europe,Developed regions,23
2010,Immigrants,Cuba,Latin America and the Caribbean,Caribbean,Developing regions,3
2010,Immigrants,Cyprus,Asia,Western Asia,Developing regions,14
2010,Immigrants,Czech Republic,Europe,Eastern Europe,Developed regions,404
2010,Immigrants,Democratic People's Republic of Korea,Asia,Eastern Asia,Developing regions,0
2010,Immigrants,Democratic Republic of the Congo,Africa,Middle Africa,Developing regions,3
2010,Immigrants,Denmark,Europe,Northern Europe,Developed regions,127
2010,Immigrants,Djibouti,Africa,Eastern Africa,Developing regions,0
2010,Immigrants,Dominica,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Immigrants,Dominican Republic,Latin America and the Caribbean,Caribbean,Developing regions,2
2010,Immigrants,Ecuador,Latin America and the Caribbean,South America,Developing regions,80
2010,Immigrants,Egypt,Africa,Northern Africa,Developing regions,68
2010,Immigrants,El Salvador,Latin America and the Caribbean,Central America,Developing regions,2
2010,Immigrants,Equatorial Guinea,Africa,Middle Africa,Developing regions,0
2010,Immigrants,Eritrea,Africa,Eastern Africa,Developing regions,5
2010,Immigrants,Estonia,Europe,Northern Europe,Developed regions,23
2010,Immigrants,Ethiopia,Africa,Eastern Africa,Developing regions,55
2010,Immigrants,Faeroe Islands,Europe,Northern Europe,Developed regions,1
2010,Immigrants,Falkland Islands (Malvinas),Latin America and the Caribbean,South America,Developing regions,8
2010,Immigrants,Fiji,Oceania,Melanesia,Developing regions,1313
2010,Immigrants,Finland,Europe,Northern Europe,Developed regions,104
2010,Immigrants,France,Europe,Western Europe,Developed regions,1288
2010,Immigrants,French Guiana,Latin America and the Caribbean,South America,Developing regions,0
2010,Immigrants,French Polynesia,Oceania,Polynesia,Developing regions,32
2010,Immigrants,Gabon,Africa,Middle Africa,Developing regions,0
2010,Immigrants,Gambia,Africa,Western Africa,Developing regions,2
2010,Immigrants,Georgia,Asia,Western Asia,Developing regions,2
2010,Immigrants,Germany,Europe,Western Europe,Developed regions,2377
2010,Immigrants,Ghana,Africa,Western Africa,Developing regions,15
2010,Immigrants,Gibraltar,Europe,Southern Europe,Developed regions,9
2010,Immigrants,Greece,Europe,Southern Europe,Developed regions,35
2010,Immigrants,Greenland,Northern America,Northern America,Developed regions,3
2010,Immigrants,Grenada,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Immigrants,Guadeloupe,Latin America and the Caribbean,Caribbean,Developing regions,1
2010,Immigrants,Guam,Oceania,Micronesia,Developing regions,1
2010,Immigrants,Guatemala,Latin America and the Caribbean,Central America,Developing regions,10
2010,Immigrants,Guinea,Africa,Western Africa,Developing regions,0
2010,Immigrants,Guinea-Bissau,Africa,Western Africa,Developing regions,1
2010,Immigrants,Guyana,Latin America and the Caribbean,South America,Developing regions,4
2010,Immigrants,Haiti,Latin America and the Caribbean,Caribbean,Developing regions,1
2010,Immigrants,Holy See,Europe,Southern Europe,Developed regions,1
2010,Immigrants,Honduras,Latin America and the Caribbean,Central America,Developing regions,3
2010,Immigrants,Hungary,Europe,Eastern Europe,Developed regions,41
2010,Immigrants,Iceland,Europe,Northern Europe,Developed regions,16
2010,Immigrants,India,Asia,Southern Asia,Developing regions,7509
2010,Immigrants,Indonesia,Asia,South-Eastern Asia,Developing regions,333
2010,Immigrants,Iran (Islamic Republic of),Asia,Southern Asia,Developing regions,171
2010,Immigrants,Iraq,Asia,Western Asia,Developing regions,51
2010,Immigrants,Ireland,Europe,Northern Europe,Developed regions,1302
2010,Immigrants,Israel,Asia,Western Asia,Developing regions,81
2010,Immigrants,Italy,Europe,Southern Europe,Developed regions,195
2010,Immigrants,Jamaica,Latin America and the Caribbean,Caribbean,Developing regions,3
2010,Immigrants,Japan,Asia,Eastern Asia,Developed regions,1991
2010,Immigrants,Jordan,Asia,Western Asia,Developing regions,51
2010,Immigrants,Kazakhstan,Asia,Central Asia,Developing regions,25
2010,Immigrants,Kenya,Africa,Eastern Africa,Developing regions,49
2010,Immigrants,Kiribati,Oceania,Micronesia,Developing regions,29
2010,Immigrants,Kuwait,Asia,Western Asia,Developing regions,87
2010,Immigrants,Kyrgyzstan,Asia,Central Asia,Developing regions,5
2010,Immigrants,Lao People's Democratic Republic,Asia,South-Eastern Asia,Developing regions,20
2010,Immigrants,Latvia,Europe,Northern Europe,Developed regions,26
2010,Immigrants,Lebanon,Asia,Western Asia,Developing regions,12
2010,Immigrants,Lesotho,Africa,Southern Africa,Developing regions,4
2010,Immigrants,Liberia,Africa,Western Africa,Developing regions,1
2010,Immigrants,Libya,Africa,Northern Africa,Developing regions,14
2010,Immigrants,Liechtenstein,Europe,Western Europe,Developed regions,1
2010,Immigrants,Lithuania,Europe,Northern Europe,Developed regions,4
2010,Immigrants,Luxembourg,Europe,Western Europe,Developed regions,11
2010,Immigrants,Madagascar,Africa,Eastern Africa,Developing regions,0
2010,Immigrants,Malawi,Africa,Eastern Africa,Developing regions,0
2010,Immigrants,Malaysia,Asia,South-Eastern Asia,Developing regions,1355
2010,Immigrants,Maldives,Asia,Southern Asia,Developing regions,39
2010,Immigrants,Mali,Africa,Western Africa,Developing regions,1
2010,Immigrants,Malta,Europe,Southern Europe,Developed regions,11
2010,Immigrants,Marshall Islands,Oceania,Micronesia,Developing regions,2
2010,Immigrants,Martinique,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Immigrants,Mauritania,Africa,Western Africa,Developing regions,0
2010,Immigrants,Mauritius,Africa,Eastern Africa,Developing regions,16
2010,Immigrants,Mayotte,Africa,Eastern Africa,Developing regions,0
2010,Immigrants,Mexico,Latin America and the Caribbean,Central America,Developing regions,159
2010,Immigrants,Micronesia (Federated States of),Oceania,Micronesia,Developing regions,0
2010,Immigrants,Monaco,Europe,Western Europe,Developed regions,0
2010,Immigrants,Mongolia,Asia,Eastern Asia,Developing regions,22
2010,Immigrants,Montenegro,Europe,Southern Europe,Developed regions,4
2010,Immigrants,Montserrat,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Immigrants,Morocco,Africa,Northern Africa,Developing regions,8
2010,Immigrants,Mozambique,Africa,Eastern Africa,Developing regions,6
2010,Immigrants,Myanmar,Asia,South-Eastern Asia,Developing regions,34
2010,Immigrants,Namibia,Africa,Southern Africa,Developing regions,12
2010,Immigrants,Nauru,Oceania,Micronesia,Developing regions,2
2010,Immigrants,Nepal,Asia,Southern Asia,Developing regions,310
2010,Immigrants,Netherlands,Europe,Western Europe,Developed regions,473
2010,Immigrants,New Caledonia,Oceania,Melanesia,Developing regions,44
2010,Immigrants,Nicaragua,Latin America and the Caribbean,Central America,Developing regions,13
2010,Immigrants,Niger,Africa,Western Africa,Developing regions,0
2010,Immigrants,Nigeria,Africa,Western Africa,Developing regions,28
2010,Immigrants,Niue,Oceania,Polynesia,Developing regions,33
2010,Immigrants,Northern Mariana Islands,Oceania,Micronesia,Developing regions,2
2010,Immigrants,Norway,Europe,Northern Europe,Developed regions,98
2010,Immigrants,Oman,Asia,Western Asia,Developing regions,67
2010,Immigrants,Pakistan,Asia,Southern Asia,Developing regions,275
2010,Immigrants,Palau,Oceania,Micronesia,Developing regions,6
2010,Immigrants,Panama,Latin America and the Caribbean,Central America,Developing regions,5
2010,Immigrants,Papua New Guinea,Oceania,Melanesia,Developing regions,124
2010,Immigrants,Paraguay,Latin America and the Caribbean,South America,Developing regions,7
2010,Immigrants,Peru,Latin America and the Caribbean,South America,Developing regions,39
2010,Immigrants,Philippines,Asia,South-Eastern Asia,Developing regions,1932
2010,Immigrants,Poland,Europe,Eastern Europe,Developed regions,53
2010,Immigrants,Portugal,Europe,Southern Europe,Developed regions,18
2010,Immigrants,Puerto Rico,Latin America and the Caribbean,Caribbean,Developing regions,1
2010,Immigrants,Qatar,Asia,Western Asia,Developing regions,80
2010,Immigrants,Republic of Korea,Asia,Eastern Asia,Developing regions,1983
2010,Immigrants,Republic of Moldova,Europe,Eastern Europe,Developed regions,5
2010,Immigrants,Réunion,Africa,Eastern Africa,Developing regions,1
2010,Immigrants,Romania,Europe,Eastern Europe,Developed regions,53
2010,Immigrants,Russian Federation,Europe,Eastern Europe,Developed regions,298
2010,Immigrants,Rwanda,Africa,Eastern Africa,Developing regions,8
2010,Immigrants,Saint Helena,Africa,Western Africa,Developing regions,6
2010,Immigrants,Saint Kitts and Nevis,Latin America and the Caribbean,Caribbean,Developing regions,0
2010,Immigrants,Saint Lucia,Latin America and the Caribbean,Caribbean,Developing regions,3
2010,Immigrants,Saint Pierre and Miquelon,Northern America,Northern America,Developed regions,0
2010,Immigrants,Saint Vincent and the Grenadines,Latin America and the Caribbean,Caribbean,Developing regions,3
2010,Immigrants,Samoa,Oceania,Polynesia,Developing regions,1333
2010,Immigrants,San Marino,Europe,Southern Europe,Developed regions,0
2010,Immigrants,Sao Tome and Principe,Africa,Middle Africa,Developing regions,1
2010,Immigrants,Saudi Arabia,Asia,Western Asia,Developing regions,606
2010,Immigrants,Senegal,Africa,Western Africa,Developing regions,0
2010,Immigrants,Serbia,Europe,Southern Europe,Developed regions,21
2010,Immigrants,Seychelles,Africa,Eastern Africa,Developing regions,8
2010,Immigrants,Sierra Leone,Africa,Western Africa,Developing regions,2
2010,Immigrants,Singapore,Asia,South-Eastern Asia,Developing regions,609
2010,Immigrants,Slovakia,Europe,Eastern Europe,Developed regions,12
2010,Immigrants,Slovenia,Europe,Southern Europe,Developed regions,17
2010,Immigrants,Solomon Islands,Oceania,Melanesia,Developing regions,73
2010,Immigrants,Somalia,Africa,Eastern Africa,Developing regions,8
2010,Immigrants,South Africa,Africa,Southern Africa,Developing regions,1300
2010,Immigrants,Spain,Europe,Southern Europe,Developed regions,205
2010,Immigrants,Sri Lanka,Asia,Southern Asia,Developing regions,529
2010,Immigrants,State of Palestine,Asia,Western Asia,Developing regions,12
2010,Immigrants,Sudan,Africa,Northern Africa,Developing regions,23
2010,Immigrants,Suriname,Latin America and the Caribbean,South America,Developing regions,2
2010,Immigrants,Swaziland,Africa,Southern Africa,Developing regions,2
2010,Immigrants,Sweden,Europe,Northern Europe,Developed regions,285
2010,Immigrants,Switzerland,Europe,Western Europe,Developed regions,225
2010,Immigrants,Syrian Arab Republic,Asia,Western Asia,Developing regions,43
2010,Immigrants,Tajikistan,Asia,Central Asia,Developing regions,1
2010,Immigrants,Thailand,Asia,South-Eastern Asia,Developing regions,823
2010,Immigrants,The former Yugoslav Republic of Macedonia,Europe,Southern Europe,Developed regions,12
2010,Immigrants,Timor-Leste,Asia,South-Eastern Asia,Developing regions,33
2010,Immigrants,Togo,Africa,Western Africa,Developing regions,1
2010,Immigrants,Tokelau,Oceania,Polynesia,Developing regions,46
2010,Immigrants,Tonga,Oceania,Polynesia,Developing regions,673
2010,Immigrants,Trinidad and Tobago,Latin America and the Caribbean,Caribbean,Developing regions,7
2010,Immigrants,Tunisia,Africa,Northern Africa,Developing regions,5
2010,Immigrants,Turkey,Asia,Western Asia,Developing regions,68
2010,Immigrants,Turkmenistan,Asia,Central Asia,Developing regions,0
2010,Immigrants,Turks and Caicos Islands,Latin America and the Caribbean,Caribbean,Developing regions,4
2010,Immigrants,Tuvalu,Oceania,Polynesia,Developing regions,38
2010,Immigrants,Uganda,Africa,Eastern Africa,Developing regions,29
2010,Immigrants,Ukraine,Europe,Eastern Europe,Developed regions,40
2010,Immigrants,United Arab Emirates,Asia,Western Asia,Developing regions,536
2010,Immigrants,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Developed regions,14341
2010,Immigrants,United Republic of Tanzania,Africa,Eastern Africa,Developing regions,41
2010,Immigrants,United States of America,Northern America,Northern America,Developed regions,3491
2010,Immigrants,United States Virgin Islands,Latin America and the Caribbean,Caribbean,Developing regions,1
2010,Immigrants,Uruguay,Latin America and the Caribbean,South America,Developing regions,112
2010,Immigrants,Uzbekistan,Asia,Central Asia,Developing regions,2
2010,Immigrants,Vanuatu,Oceania,Melanesia,Developing regions,102
2010,Immigrants,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,South America,Developing regions,11
2010,Immigrants,Viet Nam,Asia,South-Eastern Asia,Developing regions,612
2010,Immigrants,Wallis and Futuna Islands,Oceania,Polynesia,Developing regions,1
2010,Immigrants,Western Sahara,Africa,Northern Africa,Developing regions,0
2010,Immigrants,Yemen,Asia,Western Asia,Developing regions,8
2010,Immigrants,Zambia,Africa,Eastern Africa,Developing regions,44
2010,Immigrants,Zimbabwe,Africa,Eastern Africa,Developing regions,118
2010,Immigrants,Unknown,Unknown,Unknown,Unknown,3033
2011,Emigrants,Afghanistan,Asia,Southern Asia,Developing regions,15
2011,Emigrants,Albania,Europe,Southern Europe,Developed regions,5
2011,Emigrants,Algeria,Africa,Northern Africa,Developing regions,0
2011,Emigrants,American Samoa,Oceania,Polynesia,Developing regions,12
